40 1573564138 5692,800000 -1,000000 5692,800000 5692,800000 0,000000
40 1573564137 5692,800000 -1,000000 5692,800000 5692,800000 0,000000
40 1573564136 5692,800000 -1,000000 5692,800000 5692,800000 0,000000
40 1573564135 5692,800000 -1,000000 5692,800000 5692,800000 0,000000
40 1573564134 5692,800000 -1,000000 5692,800000 5692,800000 0,000000
40 1573564133 1386,000000 -1,000000 1386,000000 1386,000000 0,000000
40 1573564132 1386,000000 -1,000000 1386,000000 1386,000000 0,000000
40 1573564131 1386,000000 -1,000000 1386,000000 1386,000000 0,000000
40 1573564130 1386,000000 -1,000000 1386,000000 1386,000000 0,000000
40 1573564129 1386,000000 -1,000000 1386,000000 1386,000000 0,000000
40 1573564128 1966,600000 -1,000000 1966,600000 1966,600000 0,000000
40 1573564127 1966,600000 -1,000000 1966,600000 1966,600000 0,000000
40 1573564126 1966,600000 -1,000000 1966,600000 1966,600000 0,000000
40 1573564125 1966,600000 -1,000000 1966,600000 1966,600000 0,000000
40 1573564124 1966,600000 -1,000000 1966,600000 1966,600000 0,000000
40 1573564123 543,000000 -1,000000 543,000000 543,000000 0,000000
40 1573564122 543,000000 -1,000000 543,000000 543,000000 0,000000
40 1573564121 543,000000 -1,000000 543,000000 543,000000 0,000000
40 1573564120 543,000000 -1,000000 543,000000 543,000000 0,000000
40 1573564119 543,000000 -1,000000 543,000000 543,000000 0,000000
40 1573564113 1965,800000 -1,000000 1965,800000 1965,800000 0,000000
40 1573564112 1965,800000 -1,000000 1965,800000 1965,800000 0,000000
40 1573564111 1965,800000 -1,000000 1965,800000 1965,800000 0,000000
40 1573564110 1965,800000 -1,000000 1965,800000 1965,800000 0,000000
40 1573564109 1965,800000 -1,000000 1965,800000 1965,800000 0,000000
40 1573564108 2035,800000 -1,000000 2035,800000 2035,800000 0,000000
40 1573564107 2035,800000 -1,000000 2035,800000 2035,800000 0,000000
40 1573564106 2035,800000 -1,000000 2035,800000 2035,800000 0,000000
40 1573564105 2035,800000 -1,000000 2035,800000 2035,800000 0,000000
40 1573564104 2035,800000 -1,000000 2035,800000 2035,800000 0,000000
40 1573564098 4063,000000 -1,000000 4063,000000 4063,000000 0,000000
40 1573564097 4063,000000 -1,000000 4063,000000 4063,000000 0,000000
40 1573564096 4063,000000 -1,000000 4063,000000 4063,000000 0,000000
40 1573564095 4063,000000 -1,000000 4063,000000 4063,000000 0,000000
40 1573564094 4063,000000 -1,000000 4063,000000 4063,000000 0,000000
