60 1573564138 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564137 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564136 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564135 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564134 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564133 0,400000 -1,000000 0,400000 0,400000 0,000000
60 1573564132 0,400000 -1,000000 0,400000 0,400000 0,000000
60 1573564131 0,400000 -1,000000 0,400000 0,400000 0,000000
60 1573564130 0,400000 -1,000000 0,400000 0,400000 0,000000
60 1573564129 0,400000 -1,000000 0,400000 0,400000 0,000000
60 1573564128 0,200000 -1,000000 0,200000 0,200000 0,000000
60 1573564127 0,200000 -1,000000 0,200000 0,200000 0,000000
60 1573564126 0,200000 -1,000000 0,200000 0,200000 0,000000
60 1573564125 0,200000 -1,000000 0,200000 0,200000 0,000000
60 1573564124 0,200000 -1,000000 0,200000 0,200000 0,000000
60 1573564123 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564122 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564121 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564120 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564119 0,600000 -1,000000 0,600000 0,600000 0,000000
60 1573564113 0,800000 -1,000000 0,800000 0,800000 0,000000
60 1573564112 0,800000 -1,000000 0,800000 0,800000 0,000000
60 1573564111 0,800000 -1,000000 0,800000 0,800000 0,000000
60 1573564110 0,800000 -1,000000 0,800000 0,800000 0,000000
60 1573564109 0,800000 -1,000000 0,800000 0,800000 0,000000
60 1573564108 1,200000 -1,000000 1,200000 1,200000 0,000000
60 1573564107 1,200000 -1,000000 1,200000 1,200000 0,000000
60 1573564106 1,200000 -1,000000 1,200000 1,200000 0,000000
60 1573564105 1,200000 -1,000000 1,200000 1,200000 0,000000
60 1573564104 1,200000 -1,000000 1,200000 1,200000 0,000000
38 1573564138 0,400000 -1,000000 0,400000 0,400000 0,000000
38 1573564137 0,400000 -1,000000 0,400000 0,400000 0,000000
38 1573564136 0,400000 -1,000000 0,400000 0,400000 0,000000
38 1573564135 0,400000 -1,000000 0,400000 0,400000 0,000000
38 1573564134 0,400000 -1,000000 0,400000 0,400000 0,000000
38 1573564128 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564127 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564126 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564125 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564124 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564123 0,200000 -1,000000 0,200000 0,200000 0,000000
38 1573564122 0,200000 -1,000000 0,200000 0,200000 0,000000
38 1573564121 0,200000 -1,000000 0,200000 0,200000 0,000000
38 1573564120 0,200000 -1,000000 0,200000 0,200000 0,000000
38 1573564119 0,200000 -1,000000 0,200000 0,200000 0,000000
38 1573564113 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564112 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564111 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564110 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564109 0,600000 -1,000000 0,600000 0,600000 0,000000
38 1573564108 0,800000 -1,000000 0,800000 0,800000 0,000000
38 1573564107 0,800000 -1,000000 0,800000 0,800000 0,000000
38 1573564106 0,800000 -1,000000 0,800000 0,800000 0,000000
38 1573564105 0,800000 -1,000000 0,800000 0,800000 0,000000
38 1573564104 0,800000 -1,000000 0,800000 0,800000 0,000000
38 1573564098 1,200000 -1,000000 1,200000 1,200000 0,000000
38 1573564097 1,200000 -1,000000 1,200000 1,200000 0,000000
38 1573564096 1,200000 -1,000000 1,200000 1,200000 0,000000
38 1573564095 1,200000 -1,000000 1,200000 1,200000 0,000000
38 1573564094 1,200000 -1,000000 1,200000 1,200000 0,000000
