130 1573564267 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564268 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564269 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564270 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564271 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564287 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564288 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564289 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564290 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564291 0,200000 -1,000000 -101,000000 0,000000 0,000000
130 1573564441 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564440 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564439 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564438 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564437 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564441 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564440 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564439 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564438 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564437 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564441 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564440 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564439 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564438 0,200000 -1,000000 0,200000 0,200000 0,000000
130 1573564437 0,200000 -1,000000 0,200000 0,200000 0,000000
